time,site_id,ghi_wm2,ghi_b_wm2,poa_wm2,poa2_wm2,ref_cell1_wm2,ref_cell2_wm2,temp_amb_c,temp_amb1_c,temp_amb2_c,temp_mod_avg_c,temp_mod1_c,temp_mod2_c,temp_mod3_c,temp_mod4_c,temp_mod5_c,temp_mod6_c,ref_cell1_temp_c,ref_cell2_temp_c,wind_speed_ms,wind_speed_max_ms,wind_dir_deg,precip_mm,precip_dif_mm,ws_com_status,ws_com_quality,ws_num_fails,source,quality,dhi_wm2,dni_wm2
2025-04-05 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.25,0,0,,5.70833333333333,,,4.53166666666667,,,,,,,,,4.1,,52.4416666666667,0,,,,,met_station,0,,
2025-04-05 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.0833333333333333,0,0,,5.85,,,5.22083333333333,,,,,,,,,4.8,,45.325,0,,,,,met_station,0,,
2025-04-05 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.416666666666667,0,0,,6.11666666666667,,,5.37416666666667,,,,,,,,,4,,51.0333333333333,0,,,,,met_station,0,,
2025-04-05 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.583333333333333,0,0,,6.23333333333333,,,5.44583333333333,,,,,,,,,4.9,,52.9333333333333,0,,,,,met_station,0,,
2025-04-05 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6.58333333333333,,20.3333333333333,3.58333333333333,0,,5.99166666666666,,,4.98833333333333,,,,,,,,,5.2,,41.7083333333333,0,,,,,met_station,0,,
2025-04-05 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,23.4166666666667,,105.916666666667,10,0,,6.51666666666667,,,5.97916666666667,,,,,,,,,4.4,,63.1583333333333,0,,,,,met_station,0,,
2025-04-05 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,67.4166666666667,,348,19.8333333333333,0,,8.54166666666667,,,9.57916666666667,,,,,,,,,4.2,,57.2583333333333,0,,,,,met_station,0,,
2025-04-05 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,103.083333333333,,552.333333333333,25.0833333333333,0,,10.6666666666667,,,15.3825,,,,,,,,,5.4,,66.8583333333333,0,,,,,met_station,0,,
2025-04-05 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,132.25,,720.416666666667,29.1666666666667,0,,11.7,,,18.5058333333333,,,,,,,,,6.6,,77.0833333333333,0,,,,,met_station,0,,
2025-04-05 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,153.416666666667,,834.166666666667,34.25,0,,12.3916666666667,,,21.5141666666667,,,,,,,,,6.2,,88.9,0,,,,,met_station,0,,
2025-04-05 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,165.416666666667,,888.583333333333,39.9166666666667,0,,12.7916666666667,,,23.5158333333333,,,,,,,,,6.9,,77.2833333333333,0,,,,,met_station,0,,
2025-04-05 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,166.5,,880.25,40.0833333333333,0,,13.0083333333333,,,23.9841666666667,,,,,,,,,6.1,,78.4833333333333,0,,,,,met_station,0,,
2025-04-05 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,153.5,,805.75,34,0,,12.5083333333333,,,21.7475,,,,,,,,,7.2,,76.8,0,,,,,met_station,0,,
2025-04-05 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,131.083333333333,,670.083333333333,27.1666666666667,0,,12.0166666666667,,,20.1291666666667,,,,,,,,,7.6,,71.85,0,,,,,met_station,0,,
2025-04-05 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,100.5,,490.25,20.75,0,,10.7916666666667,,,16.3233333333333,,,,,,,,,7,,64.6583333333333,0,,,,,met_station,0,,
2025-04-05 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,61,,293.666666666667,14.4166666666667,0,,9.79166666666667,,,12.1641666666667,,,,,,,,,6,,68.6666666666667,0,,,,,met_station,0,,
2025-04-05 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,28.9166666666667,,108.916666666667,9.16666666666667,0,,8.56666666666667,,,8.465,,,,,,,,,6.2,,73.8916666666667,0,,,,,met_station,0,,
2025-04-05 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.16666666666667,,8.83333333333333,3.75,0,,7.18333333333333,,,5.78583333333333,,,,,,,,,5.5,,67.6083333333333,0,,,,,met_station,0,,
2025-04-05 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,6.34166666666667,,,4.5,,,,,,,,,3.8,,65.15,0,,,,,met_station,0,,
2025-04-05 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,5.96666666666667,,,4.085,,,,,,,,,3.5,,69.4916666666667,0,,,,,met_station,0,,
2025-04-05 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,5.575,,,3.66666666666667,,,,,,,,,2.9,,55.5083333333333,0,,,,,met_station,0,,
2025-04-05 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.91666666666667,0,0,,5.23333333333333,,,3.26333333333333,,,,,,,,,3.3,,54.0416666666667,0,,,,,met_station,0,,
2025-04-06 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,4.975,,,2.74583333333333,,,,,,,,,2.3,,48.8333333333333,0,,,,,met_station,0,,
2025-04-06 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.75,0,0,,5.075,,,2.84583333333333,,,,,,,,,2.9,,67.625,0,,,,,met_station,0,,
2025-04-06 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.91666666666667,0,0,,5.36666666666667,,,3.49916666666667,,,,,,,,,3,,69.9,0,,,,,met_station,0,,
2025-04-06 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.91666666666667,0,0,,5.38333333333333,,,3.57166666666667,,,,,,,,,3,,73.8166666666667,0,,,,,met_station,0,,
2025-04-06 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,5.19166666666667,,,3.42333333333333,,,,,,,,,3.3,,68.725,0,,,,,met_station,0,,
2025-04-06 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.83333333333333,0,0,,4.975,,,3.0925,,,,,,,,,2.9,,72.95,0,,,,,met_station,0,,
2025-04-06 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10.0833333333333,,23.25,5.66666666666667,0,,5.16666666666667,,,3.24416666666667,,,,,,,,,3.3,,71.7916666666667,0,,,,,met_station,0,,
2025-04-06 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,40,,169,15.5,0,,6.40833333333333,,,5.11916666666667,,,,,,,,,4.9,,75.225,0,,,,,met_station,0,,
2025-04-06 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,73.3333333333333,,372,20.1666666666667,0,,7.95833333333333,,,9.62166666666667,,,,,,,,,7.5,,84.2083333333333,0,,,,,met_station,0,,
2025-04-06 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,106.666666666667,,566.083333333333,25.4166666666667,0,,9.03333333333333,,,14.015,,,,,,,,,7.5,,91.9666666666667,0,,,,,met_station,0,,
2025-04-06 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,133.083333333333,,722.416666666667,29,0,,9.93333333333333,,,17.8808333333333,,,,,,,,,7.2,,94.375,0,,,,,met_station,0,,
2025-04-06 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,153.333333333333,,832.333333333333,33.8333333333333,0,,10.6416666666667,,,21.9633333333333,,,,,,,,,6.5,,94.1583333333333,0,,,,,met_station,0,,
2025-04-06 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,164.666666666667,,881.5,39.4166666666667,0,,10.9416666666667,,,24.1608333333333,,,,,,,,,7.2,,92.575,0,,,,,met_station,0,,
2025-04-06 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,166.25,,875.166666666667,39.75,0,,11.3083333333333,,,25.0175,,,,,,,,,6.7,,94.7083333333333,0,,,,,met_station,0,,
2025-04-06 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,151.75,,793.666666666667,33.4166666666667,0,,11.275,,,22.8575,,,,,,,,,6.9,,90.2416666666667,0,,,,,met_station,0,,
2025-04-06 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,130.166666666667,,662.666666666667,27.1666666666667,0,,11.0583333333333,,,21.315,,,,,,,,,6.5,,78.6333333333333,0,,,,,met_station,0,,
2025-04-06 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,99.1666666666667,,481.916666666667,20.3333333333333,0,,10.3166666666667,,,17.0775,,,,,,,,,7.1,,91.1416666666667,0,,,,,met_station,0,,
2025-04-06 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,62.1666666666667,,295.333333333333,14.4166666666667,0,,9.69166666666667,,,13.2333333333333,,,,,,,,,6.4,,94.5666666666667,0,,,,,met_station,0,,
2025-04-06 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,26.3333333333333,,101.333333333333,8.33333333333333,0,,8.78333333333333,,,8.75166666666667,,,,,,,,,5.2,,86.4416666666667,0,,,,,met_station,0,,
2025-04-06 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.41666666666667,,9.08333333333333,4.58333333333333,0,,7.05833333333333,,,5.29916666666667,,,,,,,,,4,,83.9,0,,,,,met_station,0,,
2025-04-06 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,5.80833333333333,,,3.51,,,,,,,,,2.8,,80.95,0,,,,,met_station,0,,
2025-04-06 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2.41666666666667,0,0,,4.875,,,2.31583333333333,,,,,,,,,2.1,,64.7833333333333,0,,,,,met_station,0,,
2025-04-06 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2.66666666666667,0,0,,4.14166666666667,,,1.2,,,,,,,,,1.5,,48.7583333333333,0,,,,,met_station,0,,
2025-04-06 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2.16666666666667,0,0,,3.525,,,0.511666666666667,,,,,,,,,1.7,,61.125,0,,,,,met_station,0,,
2025-04-07 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,3.30833333333333,,,0.645,,,,,,,,,1.3,,49.0416666666667,0,,,,,met_station,0,,
2025-04-07 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.166666666666667,,-2.41666666666667,0,0,,3.05833333333333,,,0.0208333333333333,,,,,,,,,1.4,,63.75,0,,,,,met_station,0,,
2025-04-07 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.333333333333333,,-2.16666666666667,0,0,,2.58333333333333,,,-0.7175,,,,,,,,,1,,42.325,0,,,,,met_station,0,,
2025-04-07 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2.25,0,0,,2.28333333333333,,,-0.905,,,,,,,,,1.2,,88.625,0,,,,,met_station,0,,
2025-04-07 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.833333333333333,,-2,0,0,,1.525,,,-1.3875,,,,,,,,,0.9,,190.025,0,,,,,met_station,0,,
2025-04-07 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1,,-1.75,0,0,,1.40833333333333,,,-1.78666666666667,,,,,,,,,1.1,,133.333333333333,0,,,,,met_station,0,,
2025-04-07 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11.5,,25.8333333333333,6.08333333333333,0,,1.70833333333333,,,-1.29583333333333,,,,,,,,,1.1,,180.591666666667,0,,,,,met_station,0,,
2025-04-07 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,39.9166666666667,,159.5,16.5833333333333,0,,4.16666666666667,,,2.85833333333333,,,,,,,,,2,,36.3333333333333,0,,,,,met_station,0,,
2025-04-07 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,72.5833333333333,,371.666666666667,20.75,0,,7.09166666666667,,,8.43666666666667,,,,,,,,,4.4,,75.75,0,,,,,met_station,0,,
2025-04-07 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,105.833333333333,,564.333333333333,25.6666666666667,0,,8.95833333333333,,,15.3425,,,,,,,,,4.9,,77.475,0,,,,,met_station,0,,
2025-04-07 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,105.583333333333,,571.833333333333,25.5833333333333,0,,9.68333333333333,,,17.1125,,,,,,,,,4.9,,81.4583333333333,0,,,,,met_station,0,,
2025-04-07 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,128.583333333333,,699.833333333333,32.25,0,,10.2416666666667,,,20.4566666666667,,,,,,,,,5,,92.175,0,,,,,met_station,0,,
2025-04-07 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,162.083333333333,,893.25,40.5,0,,11.2166666666667,,,26.0575,,,,,,,,,5.4,,94.775,0,,,,,met_station,0,,
2025-04-07 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,164.916666666667,,872,39.6666666666667,0,,11.8833333333333,,,26.4116666666667,,,,,,,,,3.9,,92.8666666666667,0,,,,,met_station,0,,
2025-04-07 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,151.666666666667,,795.833333333333,33.4166666666667,0,,12.1833333333333,,,26.9483333333333,,,,,,,,,3.8,,104.408333333333,0,,,,,met_station,0,,
2025-04-07 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,128.666666666667,,657.5,26.25,0,,12.4833333333333,,,23.5441666666667,,,,,,,,,4.8,,86.125,0,,,,,met_station,0,,
2025-04-07 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,99.5833333333333,,483.416666666667,20.3333333333333,0,,11.7083333333333,,,18.5491666666667,,,,,,,,,5.6,,79.1666666666667,0,,,,,met_station,0,,
2025-04-07 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,62.5,,293.833333333333,14.5,0,,10.525,,,13.8883333333333,,,,,,,,,6.8,,87.6083333333333,0,,,,,met_station,0,,
2025-04-07 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,29.1666666666667,,108.666666666667,9.33333333333333,0,,9.15,,,9.20166666666667,,,,,,,,,4.2,,92.2833333333333,0,,,,,met_station,0,,
2025-04-07 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.91666666666667,,9.83333333333333,4.58333333333333,0,,7.45,,,5.435,,,,,,,,,3.2,,86,0,,,,,met_station,0,,
2025-04-07 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,5.88333333333333,,,3.16833333333333,,,,,,,,,2.5,,85.9833333333333,0,,,,,met_station,0,,
2025-04-07 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-3,0,0,,4.43333333333333,,,0.780833333333333,,,,,,,,,1.1,,66.6333333333333,0,,,,,met_station,0,,
2025-04-07 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.5,,-2.16666666666667,0,0,,3.13333333333333,,,-0.595,,,,,,,,,0.9,,60.9333333333333,0,,,,,met_station,0,,
2025-04-07 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1,,-1.5,0,0,,2,,,-1.7225,,,,,,,,,1.1,,85.075,0,,,,,met_station,0,,
2025-04-08 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.75,,-1.16666666666667,0.333333333333333,0,,2.84166666666667,,,-0.895833333333333,,,,,,,,,1,,51.8333333333333,0,,,,,met_station,0,,
2025-04-08 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.5,,-1.5,0.0833333333333333,0,,1.74166666666667,,,-1.82416666666667,,,,,,,,,0.7,,104.416666666667,0,,,,,met_station,0,,
2025-04-08 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.916666666666667,,-1.16666666666667,0.25,0,,1.725,,,-1.96333333333333,,,,,,,,,0.9,,166.9,0,,,,,met_station,0,,
2025-04-08 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.666666666666667,,-1.33333333333333,0.166666666666667,0,,1.85,,,-1.52916666666667,,,,,,,,,0.8,,277.066666666667,0,,,,,met_station,0,,
2025-04-08 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.833333333333333,,-1.91666666666667,0,0,,1.80833333333333,,,-1.51833333333333,,,,,,,,,0.6,,232.383333333333,0,,,,,met_station,0,,
2025-04-08 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.916666666666667,,-1.5,0,0,,1.675,,,-1.59583333333333,,,,,,,,,1.3,,137.358333333333,0,,,,,met_station,0,,
2025-04-08 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11.8333333333333,,35.25,6.25,0,,1.68333333333333,,,-1.2125,,,,,,,,,0.6,,271.35,0,,,,,met_station,0,,
2025-04-08 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,41.5833333333333,,161.916666666667,16.8333333333333,0,,3.71666666666667,,,2.7375,,,,,,,,,1.2,,170.383333333333,0,,,,,met_station,0,,
2025-04-08 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,71.5,,372.583333333333,21.25,0,,6.78333333333333,,,8.4325,,,,,,,,,3.7,,76.35,0,,,,,met_station,0,,
2025-04-08 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,104.583333333333,,555.416666666667,26.0833333333333,0,,9.45833333333333,,,14.82,,,,,,,,,3.9,,86.5166666666667,0,,,,,met_station,0,,
2025-04-08 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,132.166666666667,,713.5,29.3333333333333,0,,10.85,,,20.5283333333333,,,,,,,,,4.5,,87.6083333333333,0,,,,,met_station,0,,
2025-04-08 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,152.25,,821,34.3333333333333,0,,11.5583333333333,,,23.845,,,,,,,,,5.4,,98.4166666666667,0,,,,,met_station,0,,
2025-04-08 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,164.75,,876.75,39.9166666666667,0,,12.25,,,26.1941666666667,,,,,,,,,5.7,,92.1666666666667,0,,,,,met_station,0,,
2025-04-08 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,164.583333333333,,863.833333333333,40.25,0,,12.625,,,27.1691666666667,,,,,,,,,4.2,,87.9583333333333,0,,,,,met_station,0,,
2025-04-08 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,153,,795.75,34.5833333333333,0,,13.0333333333333,,,26.7333333333333,,,,,,,,,4.4,,112.258333333333,0,,,,,met_station,0,,
2025-04-08 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,135.333333333333,,679.916666666667,28.9166666666667,0,,12.9333333333333,,,23.5725,,,,,,,,,5.2,,86.4916666666667,0,,,,,met_station,0,,
2025-04-08 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,98.75,,477.833333333333,20.8333333333333,0,,12.225,,,19.3566666666667,,,,,,,,,5.8,,87.175,0,,,,,met_station,0,,
2025-04-08 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,63.9166666666667,,297.416666666667,15,0,,11.3666666666667,,,14.8116666666667,,,,,,,,,4.5,,91.6583333333333,0,,,,,met_station,0,,
2025-04-08 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,29.4166666666667,,110.083333333333,9.5,0,,10.25,,,10.2266666666667,,,,,,,,,4.2,,87.8416666666667,0,,,,,met_station,0,,
2025-04-08 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.91666666666667,,10,4.41666666666667,0,,8.21666666666667,,,6.13,,,,,,,,,2.8,,81.9416666666667,0,,,,,met_station,0,,
2025-04-08 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2.16666666666667,0,0,,6.35,,,4.135,,,,,,,,,2.2,,74.9666666666667,0,,,,,met_station,0,,
2025-04-08 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2.25,0,0,,5.2,,,2.82083333333333,,,,,,,,,1.5,,69.2333333333333,0,,,,,met_station,0,,
2025-04-08 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-2,0,0,,4.55833333333333,,,2.03583333333333,,,,,,,,,1.5,,68.4083333333333,0,,,,,met_station,0,,
2025-04-08 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.333333333333333,,-2,0,0,,3.76666666666667,,,0.213333333333333,,,,,,,,,1,,57.575,0,,,,,met_station,0,,
2025-04-09 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.166666666666667,,-2.16666666666667,0,0,,3.01666666666667,,,-0.71,,,,,,,,,0.7,,90.3666666666667,0,,,,,met_station,0,,
2025-04-09 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.75,,-1.91666666666667,0,0,,2.48333333333333,,,-0.875833333333333,,,,,,,,,0.8,,329.316666666667,0,,,,,met_station,0,,
2025-04-09 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.583333333333333,,-0.416666666666667,0.416666666666667,0,,2.70833333333333,,,0.8275,,,,,,,,,1.7,,283.033333333333,0,,,,,met_station,0,,
2025-04-09 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.166666666666667,,0,0,0,,3.66666666666667,,,3.1975,,,,,,,,,1.2,,200.358333333333,0,,,,,met_station,0,,
2025-04-09 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1,,0,0,0,,4.3,,,3.8625,,,,,,,,,1.7,,278.516666666667,0,,,,,met_station,0,,
2025-04-09 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.5,,0,0,0,,4.93333333333333,,,4.2575,,,,,,,,,2.1,,81.825,0,,,,,met_station,0,,
2025-04-09 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2.08333333333333,,7.66666666666667,0.833333333333333,0,,5.675,,,4.78166666666667,,,,,,,,,4.1,,81.4833333333333,0,,,,,met_station,0,,
2025-04-09 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8.83333333333333,,40.1666666666667,3.75,0,,6.1,,,5.8425,,,,,,,,,5.7,,44.8666666666667,0,,,,,met_station,0,,
2025-04-09 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,20.25,,92.6666666666667,8.58333333333333,0,,6.28333333333333,,,7.22916666666667,,,,,,,,,4.6,,53.0666666666667,0,,,,,met_station,0,,
2025-04-09 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,29.4166666666667,,133.916666666667,12.8333333333333,0,,6.55,,,8.1425,,,,,,,,,5.4,,79.5916666666667,0,,,,,met_station,0,,
2025-04-09 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,43,,195.333333333333,18.3333333333333,0,,6.94166666666667,,,9.46,,,,,,,,,5.9,,59.3583333333333,0,,,,,met_station,0,,
2025-04-09 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,47.9166666666667,,217.833333333333,20.5833333333333,0,,7.31666666666667,,,10.1316666666667,,,,,,,,,4.5,,48.9666666666667,0,,,,,met_station,0,,
2025-04-09 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,76.3333333333333,,351.666666666667,31,0,,7.75,,,11.9908333333333,,,,,,,,,6,,59.3166666666667,0,,,,,met_station,0,,
2025-04-09 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,91.3333333333333,,422,34.5,0,,8.25833333333333,,,13.4533333333333,,,,,,,,,5.5,,52.825,0,,,,,met_station,0,,
2025-04-09 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,64.5,,295.333333333333,26.6666666666667,0,,8.20833333333333,,,12.3733333333333,,,,,,,,,4.3,,62.7833333333333,0,,,,,met_station,0,,
2025-04-09 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,99.9166666666667,,506.166666666667,34.1666666666667,0,,8.78333333333333,,,14.8558333333333,,,,,,,,,4.8,,70.475,0,,,,,met_station,0,,
2025-04-09 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,84.4166666666667,,423.75,23.0833333333333,0,,9.03333333333333,,,14.1416666666667,,,,,,,,,4.5,,93.475,0,,,,,met_station,0,,
2025-04-09 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,27.5833333333333,,124.75,10.5833333333333,0,,8.19166666666667,,,9.9375,,,,,,,,,4.5,,71.35,0,,,,,met_station,0,,
2025-04-09 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9.5,,41.8333333333333,3.83333333333333,0,,7.4,,,7.95083333333333,,,,,,,,,4.4,,100.841666666667,0,,,,,met_station,0,,
2025-04-09 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1.41666666666667,,5.91666666666667,0.416666666666667,0,,7.025,,,6.93833333333333,,,,,,,,,4.1,,35.35,0,,,,,met_station,0,,
2025-04-09 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.8,,,6.60416666666667,,,,,,,,,4,,48.2666666666667,0,,,,,met_station,0,,
2025-04-09 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.78333333333333,,,6.59833333333333,,,,,,,,,3.6,,64.35,0,,,,,met_station,0,,
2025-04-09 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.7,,,6.49916666666667,,,,,,,,,4,,45.775,0,,,,,met_station,0,,
2025-04-09 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.79166666666667,,,6.56416666666667,,,,,,,,,3.5,,80.5333333333333,0,,,,,met_station,0,,
2025-04-10 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.8,,,6.53916666666667,,,,,,,,,2.7,,96.6916666666667,0,,,,,met_station,0,,
2025-04-10 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.80833333333333,,,6.56083333333333,,,,,,,,,2.9,,103.816666666667,0,,,,,met_station,0,,
2025-04-10 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.79166666666667,,,6.555,,,,,,,,,2.7,,118.658333333333,0,,,,,met_station,0,,
2025-04-10 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.83333333333333,,,6.53333333333333,,,,,,,,,2.7,,259.783333333333,0,,,,,met_station,0,,
