time,site_id,p_ac_kw,p_dc_kw,p_dc_stc_kw,poa_total_wm2,t_cell_c,tier_used,fit_quality,source,quality
2024-08-27 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,660.8190051020051,683.0392274250607,28399.68,26.613875849686572,21.917719856885743,3,low,physics_sdm,0
2024-08-27 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,20,3,low,physics_sdm,0
2024-08-27 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-08-27 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-08-27 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-08-28 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-08-28 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,16,3,low,physics_sdm,0
2024-08-28 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-28 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-28 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-28 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,14,3,low,physics_sdm,0
2024-08-28 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,644.1697839748209,665.830171619855,28399.68,25.41261378178256,15.876297026958019,3,low,physics_sdm,0
2024-08-28 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2760.713845533749,2853.543614266912,28399.68,104.96041623800676,20.619324697862304,3,low,physics_sdm,0
2024-08-28 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4388.0742141115015,4535.624426582425,28399.68,166.6672261800474,24.74714573034646,3,low,physics_sdm,0
2024-08-28 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8603.43708821803,8892.730046451152,28399.68,328.3463933680158,31.3222894264833,3,low,physics_sdm,0
2024-08-28 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16101.514622090443,16642.932516973102,28399.68,636.7420752499895,43.9566232844824,3,low,physics_sdm,0
2024-08-28 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,20972.505692327577,28399.68,824.9779548490673,51.44751568445059,3,low,physics_sdm,0
2024-08-28 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,21924.74503217949,28399.68,870.9799110417567,54.03379003592265,3,low,physics_sdm,0
2024-08-28 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,21288.555831318237,28399.68,845.5314366992388,54.15625643790479,3,low,physics_sdm,0
2024-08-28 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,18446.60555654652,19066.87778450538,28399.68,749.968294869884,51.86097568516841,3,low,physics_sdm,0
2024-08-28 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14566.192258563178,15055.984513154412,28399.68,579.8483225255706,45.994769742261056,3,low,physics_sdm,0
2024-08-28 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10988.158242489098,11357.63811093104,28399.68,430.86825997127903,40.857526205906176,3,low,physics_sdm,0
2024-08-28 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5894.169383675353,6092.362463934595,28399.68,228.7253094189699,33.88707963513689,3,low,physics_sdm,0
2024-08-28 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1984.7178554431139,2051.454543788929,28399.68,78.14976801387421,27.694819586685316,3,low,physics_sdm,0
2024-08-28 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,347.9643751688768,359.66477379098075,28399.68,14.480326048473389,23.49932158787839,3,low,physics_sdm,0
2024-08-28 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,21,3,low,physics_sdm,0
2024-08-28 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,21,3,low,physics_sdm,0
2024-08-28 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,20,3,low,physics_sdm,0
2024-08-28 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,20,3,low,physics_sdm,0
2024-08-29 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-08-29 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-08-29 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-08-29 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,16,3,low,physics_sdm,0
2024-08-29 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-29 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-29 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1095.6503774783246,1132.4919252969291,28399.68,42.29804990798821,15.458553445103043,3,low,physics_sdm,0
2024-08-29 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6075.570922526425,6279.863679840799,28399.68,227.4150167366462,22.84189712884987,3,low,physics_sdm,0
2024-08-29 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11337.601415676649,11718.831407734215,28399.68,430.34725610508116,30.839560555347624,3,low,physics_sdm,0
2024-08-29 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,15907.207272202384,16442.0915285544,28399.68,617.484965965357,38.29258503328818,3,low,physics_sdm,0
2024-08-29 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19249.61734540173,19896.89106747416,28399.68,766.1810034284736,45.42003460098185,3,low,physics_sdm,0
2024-08-29 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,22003.215662506023,28399.68,861.1909066155285,49.69623815915615,3,low,physics_sdm,0
2024-08-29 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,22163.138240897908,28399.68,871.6461833976597,51.05676494474689,3,low,physics_sdm,0
2024-08-29 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,21761.679820554786,28399.68,853.6959185024176,50.437790293186815,3,low,physics_sdm,0
2024-08-29 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17504.118984464545,18092.69984004085,28399.68,694.8838752259985,44.96151293882754,3,low,physics_sdm,0
2024-08-29 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,15512.761065249402,16034.381958493952,28399.68,609.4820943481428,42.016623943039406,3,low,physics_sdm,0
2024-08-29 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11378.363251973184,11760.963872081413,28399.68,440.7204643555615,37.197257391571085,3,low,physics_sdm,0
2024-08-29 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6050.626242923561,6254.080228467943,28399.68,230.93425739241522,28.963250254910868,3,low,physics_sdm,0
2024-08-29 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2646.6861576588403,2735.681713761915,28399.68,102.06405861091353,24.519450296928053,3,low,physics_sdm,0
2024-08-29 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,573.36219020939,592.6416528757522,28399.68,23.0463847094854,19.79470292101674,3,low,physics_sdm,0
2024-08-29 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-08-29 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,16,3,low,physics_sdm,0
2024-08-29 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-29 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,14,3,low,physics_sdm,0
2024-08-30 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-30 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-30 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-30 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,12,3,low,physics_sdm,0
2024-08-30 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,12,3,low,physics_sdm,0
2024-08-30 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-30 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,923.438132496114,954.4889958145557,28399.68,35.60401375770956,13.227724612334812,3,low,physics_sdm,0
2024-08-30 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5519.971634664331,5705.582211830267,28399.68,205.97897580708835,21.102723303692702,3,low,physics_sdm,0
2024-08-30 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10827.848995345985,11191.93842089137,28399.68,410.30978271839405,30.148613197186002,3,low,physics_sdm,0
2024-08-30 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,15497.671244464987,16018.784738300537,28399.68,602.4878649586021,38.77544361926214,3,low,physics_sdm,0
2024-08-30 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19072.775887480366,19714.103266483653,28399.68,758.3600769339871,45.15034748048231,3,low,physics_sdm,0
2024-08-30 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19462.28290747262,20116.707568051945,28399.68,778.4795933696669,46.84412390929886,3,low,physics_sdm,0
2024-08-30 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17995.437862660143,18600.539451781842,28399.68,713.7441296601472,44.61186654000508,3,low,physics_sdm,0
2024-08-30 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16264.902756179508,16811.814622386206,28399.68,639.1823752981929,42.040771562006654,3,low,physics_sdm,0
2024-08-30 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,18160.584763912677,18771.23946339207,28399.68,720.9595891034596,44.860675486326194,3,low,physics_sdm,0
2024-08-30 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14395.7501449259,14879.811236174382,28399.68,558.7176224356381,38.266124911573726,3,low,physics_sdm,0
2024-08-30 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9507.62212735926,9827.318558306968,28399.68,362.4539034656414,31.498410464332462,3,low,physics_sdm,0
2024-08-30 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4337.607572866332,4483.46083052859,28399.68,164.23421728736918,23.663248871978247,3,low,physics_sdm,0
2024-08-30 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2296.6384741382144,2373.863579798057,28399.68,87.68291249993224,20.023548706894214,3,low,physics_sdm,0
2024-08-30 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,427.01509079532804,441.37359165488994,28399.68,17.16757548354355,16.5919853615015,3,low,physics_sdm,0
2024-08-30 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-30 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,15,3,low,physics_sdm,0
2024-08-30 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,14,3,low,physics_sdm,0
2024-08-30 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,14,3,low,physics_sdm,0
2024-08-31 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,14,3,low,physics_sdm,0
2024-08-31 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-31 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-31 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-31 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-31 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13,3,low,physics_sdm,0
2024-08-31 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,280.48322285736896,289.91454901726934,28399.68,11.377399038086235,14.392324104761594,3,low,physics_sdm,0
2024-08-31 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2368.2994381904673,2447.9341636415566,28399.68,89.75766105664624,18.095091760574007,3,low,physics_sdm,0
2024-08-31 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8028.543216807698,8298.505209169267,28399.68,303.06543098113394,27.450532102797723,3,low,physics_sdm,0
2024-08-31 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7646.457716991071,7903.5719784508465,28399.68,289.399715808845,27.979300545132585,3,low,physics_sdm,0
2024-08-31 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8658.11509715317,8949.246618601544,28399.68,328.30798573395083,29.32096502530865,3,low,physics_sdm,0
2024-08-31 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7918.263820524014,8184.517637599829,28399.68,300.80065203837347,29.372436277185294,3,low,physics_sdm,0
2024-08-31 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8832.446784254202,9129.440257031807,28399.68,336.1504261252751,30.59139400431983,3,low,physics_sdm,0
2024-08-31 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10151.750286925242,10493.105705885693,28399.68,387.71259590023396,32.36939985862875,3,low,physics_sdm,0
2024-08-31 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6735.365079761946,6961.843598605625,28399.68,255.4743238552091,27.809459443283075,3,low,physics_sdm,0
2024-08-31 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9305.413535737789,9618.310646710177,28399.68,353.3930354724753,30.18596674043018,3,low,physics_sdm,0
2024-08-31 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9260.609833569953,9572.000407630754,28399.68,351.65173327366915,30.125921837023075,3,low,physics_sdm,0
2024-08-31 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5608.245072915383,5796.823868924927,28399.68,211.97675652363563,25.30954332840123,3,low,physics_sdm,0
2024-08-31 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2078.7169847767886,2148.6144199168725,28399.68,79.56111387020036,19.743486685179324,3,low,physics_sdm,0
2024-08-31 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,198.86455872954969,205.5514346714195,28399.68,8.27447202769908,17.285326621644796,3,low,physics_sdm,0
2024-08-31 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-08-31 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-08-31 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-08-31 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-09-01 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-09-01 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-09-01 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-09-01 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-09-01 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-09-01 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.225987501098743e-42,3.334462225542765e-42,28399.68,0,17,3,low,physics_sdm,0
2024-09-01 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,558.4837541932436,577.2629253220659,28399.68,22.307603421382538,17.769227704185603,3,low,physics_sdm,0
2024-09-01 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2745.235650534083,2837.5449606675434,28399.68,104.7291958078239,21.611351579580134,3,low,physics_sdm,0
2024-09-01 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4384.338031030255,4531.762613308851,28399.68,165.98464317703076,23.723608385414856,3,low,physics_sdm,0
2024-09-01 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7689.299182660066,7947.854000284936,28399.68,291.9921673372102,29.06869542542104,3,low,physics_sdm,0
2024-09-01 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13961.439156660175,14430.896420473155,28399.68,542.6799637573836,38.713102198530464,3,low,physics_sdm,0
2024-09-01 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17786.011722742023,18384.071299825155,28399.68,707.1743901568351,45.38532379851156,3,low,physics_sdm,0
2024-09-01 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19568.19286565475,20226.178777951813,28399.68,789.0638351635184,49.209097764259255,3,low,physics_sdm,0
2024-09-01 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,18783.86265064508,19415.475241930413,28399.68,756.6842697076247,49.09256102440085,3,low,physics_sdm,0
2024-09-01 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16984.30257593173,17555.404460601338,28399.68,677.2234033022773,46.35253114835439,3,low,physics_sdm,0
2024-09-01 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,12875.947269036253,13308.904567069414,28399.68,503.3468701814438,40.35678862694634,3,low,physics_sdm,0
2024-09-01 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9734.736441870515,10062.069654633251,28399.68,376.3295692307262,35.97688169761125,3,low,physics_sdm,0
2024-09-01 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5108.609761025797,5280.3881811004485,28399.68,195.7098334516195,28.748614946607567,3,low,physics_sdm,0
2024-09-01 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2232.3707776046035,2307.4348641440183,28399.68,86.73160724633702,24.9907450774599,3,low,physics_sdm,0
2024-09-01 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,170.13620948548154,175.85708671628367,28399.68,7.240163024236694,21.249660793939196,3,low,physics_sdm,0
2024-09-01 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,20,3,low,physics_sdm,0
2024-09-01 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,20,3,low,physics_sdm,0
2024-09-01 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-01 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-02 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-02 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-02 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-02 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-02 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-09-02 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-09-02 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,583.0371234676304,602.6419084481196,28399.68,23.420517818162025,19.80760406269524,3,low,physics_sdm,0
2024-09-02 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4912.118752297058,5077.290107706915,28399.68,186.38625702447828,25.427112311188907,3,low,physics_sdm,0
2024-09-02 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9779.516296728305,10108.355244530216,28399.68,374.33486767715345,32.908098885419086,3,low,physics_sdm,0
2024-09-02 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10970.761992265285,11339.656906968647,28399.68,422.89974927646995,35.58274997505069,3,low,physics_sdm,0
2024-09-02 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6400.783214064674,6616.011324878838,28399.68,245.13123382058518,30.452801166227076,3,low,physics_sdm,0
2024-09-02 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3931.490835620092,4063.6883053569827,28399.68,151.0091145055082,27.207210845017524,3,low,physics_sdm,0
2024-09-02 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4694.883657349965,4852.750422442615,28399.68,179.96976660245497,28.20585402077431,3,low,physics_sdm,0
2024-09-02 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4858.1146212421145,5021.470072767338,28399.68,186.1756206232293,28.419848987007907,3,low,physics_sdm,0
2024-09-02 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3439.6313961471524,3555.289955815778,28399.68,132.39155244318528,26.565225946316733,3,low,physics_sdm,0
2024-09-02 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4149.851216248065,4289.391114345277,28399.68,159.28358653320728,27.49253746666232,3,low,physics_sdm,0
2024-09-02 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4939.676999647522,5105.7750087677505,28399.68,189.27854763361643,28.526846470124703,3,low,physics_sdm,0
2024-09-02 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2564.362151781418,2650.589540354507,28399.68,99.29366433238894,25.42391945973755,3,low,physics_sdm,0
2024-09-02 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1310.5950790060908,1354.6642020279428,28399.68,51.71545017311924,23.783291385279973,3,low,physics_sdm,0
2024-09-02 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,94.7463326622298,97.93220437565603,28399.68,4.13723601384954,21.1426633108224,3,low,physics_sdm,0
2024-09-02 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,21,3,low,physics_sdm,0
2024-09-02 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,20,3,low,physics_sdm,0
2024-09-02 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,20,3,low,physics_sdm,0
2024-09-02 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-03 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-03 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,19,3,low,physics_sdm,0
2024-09-03 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-09-03 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-09-03 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-09-03 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,18,3,low,physics_sdm,0
2024-09-03 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,223.9497862055904,231.4801598786673,28399.68,9.308781031161464,18.320992449350396,3,low,physics_sdm,0
2024-09-03 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,973.8606601159597,1006.6069949101809,28399.68,38.26943312810824,19.319635625107182,3,low,physics_sdm,0
2024-09-03 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2655.055193739374,2744.3321610017874,28399.68,101.36228233931371,21.495251115148747,3,low,physics_sdm,0
2024-09-03 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6246.270220912118,6456.302789477734,28399.68,236.85676179288612,27.16747454458228,3,low,physics_sdm,0
2024-09-03 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4576.825389635441,4730.722412733025,28399.68,173.76391258168067,24.99185905454071,3,low,physics_sdm,0
2024-09-03 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6848.6158527094085,7078.902460203265,28399.68,260.645868872521,28.98778858181107,3,low,physics_sdm,0
